timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.63608E+12,1264,Get HTTP Request,200,,GET Bill Group 12-20,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1264,0,813
1.63608E+12,432,Post HTTP Request,200,,POST Customer Group 6-8,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,431,0,0
1.63608E+12,432,Get HTTP Request,200,,GET Owner Group 1-2,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,432,0,0
1.63608E+12,434,Get HTTP Request,200,,GET Staff Group 3-14,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,434,0,0
1.63608E+12,431,Post HTTP Request,200,,POST Customer Group 6-17,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,431,0,0
1.63608E+12,1371,Get HTTP Request,200,,GET Bill Group 12-19,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,1371,0,795
1.63608E+12,485,Get HTTP Request,200,,GET CustomerOrder Group 9-14,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,474,0,0
1.63608E+12,446,Get HTTP Request,200,,GET Bill Group 12-12,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,446,0,0
1.63608E+12,438,Post HTTP Request,200,,POST Owner Group 2-15,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,438,0,0
1.63608E+12,438,Get HTTP Request,200,,GET Customer Group 5-14,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,438,0,0
1.63608E+12,436,Post HTTP Request,200,,POST Staff Group 4-4,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,436,0,0
1.63608E+12,442,Get HTTP Request,200,,GET Customer Group 5-8,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,442,0,0
1.63608E+12,436,Get HTTP Request,200,,GET Product Group 7-4,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,436,0,0
1.63608E+12,437,Post HTTP Request,200,,POST Product Group 8-3,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,437,0,0
1.63608E+12,443,Post HTTP Request,200,,POST CustomerOrder Group 10-13,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,443,0,0
1.63608E+12,1487,Get HTTP Request,200,,GET CustomerOrder Group 9-18,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1223,0,800
1.63608E+12,444,Get HTTP Request,200,,GET Owner Group 1-11,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,444,0,0
1.63608E+12,431,Post HTTP Request,200,,POST Product Group 8-6,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,431,0,0
1.63608E+12,443,Get HTTP Request,200,,GET Owner Group 1-3,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,443,0,0
1.63608E+12,431,Get HTTP Request,200,,GET Staff Group 3-13,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,431,0,0
1.63608E+12,434,Get HTTP Request,200,,GET Owner Group 1-14,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,434,0,0
1.63608E+12,465,Get HTTP Request,200,,GET OrderItem Group 11-10,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,465,0,0
1.63608E+12,273,Get HTTP Request,200,,GET Staff Group 3-2,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,273,0,0
1.63608E+12,437,Post HTTP Request,200,,POST Owner Group 2-7,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,437,0,0
1.63608E+12,444,Get HTTP Request,200,,GET Customer Group 5-7,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,444,0,0
1.63608E+12,448,Post HTTP Request,200,,POST CustomerOrder Group 10-14,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,448,0,0
1.63608E+12,478,Get HTTP Request,200,,GET OrderItem Group 11-1,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,477,0,0
1.63608E+12,567,Post HTTP Request,200,,POST Customer Group 6-12,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,567,0,0
1.63608E+12,447,Post HTTP Request,200,,POST Owner Group 2-8,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,447,0,0
1.63608E+12,450,Post HTTP Request,200,,POST Bill Group 13-14,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,450,0,0
1.63608E+12,448,Get HTTP Request,200,,GET Product Group 7-3,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,448,0,0
1.63608E+12,452,Post HTTP Request,200,,POST Customer Group 6-14,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,452,0,0
1.63608E+12,453,Get HTTP Request,200,,GET Staff Group 3-15,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,453,0,0
1.63608E+12,453,Post HTTP Request,200,,POST Staff Group 4-8,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,453,0,0
1.63608E+12,452,Post HTTP Request,200,,POST CustomerOrder Group 10-1,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,452,0,0
1.63608E+12,448,Post HTTP Request,200,,POST Owner Group 2-9,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,448,0,0
1.63608E+12,440,Get HTTP Request,200,,GET Owner Group 1-8,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,440,0,0
1.63608E+12,449,Get HTTP Request,200,,GET Customer Group 5-10,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,449,0,0
1.63608E+12,447,Post HTTP Request,200,,POST Product Group 8-15,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,447,0,0
1.63608E+12,451,Post HTTP Request,200,,POST Bill Group 13-3,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,451,0,0
1.63608E+12,447,Get HTTP Request,200,,GET Product Group 7-1,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,447,0,0
1.63608E+12,444,Get HTTP Request,200,,GET Owner Group 1-6,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,444,0,0
1.63608E+12,445,Post HTTP Request,200,,POST Product Group 8-14,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,445,0,0
1.63608E+12,450,Get HTTP Request,200,,GET Customer Group 5-18,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,449,0,0
1.63608E+12,442,Post HTTP Request,200,,POST Owner Group 2-1,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,442,0,0
1.63608E+12,445,Get HTTP Request,200,,GET Staff Group 3-8,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,445,0,0
1.63608E+12,576,Get HTTP Request,200,,GET Customer Group 5-5,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,576,0,0
1.63608E+12,454,Post HTTP Request,200,,POST CustomerOrder Group 10-17,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,454,0,0
1.63608E+12,443,Get HTTP Request,200,,GET Product Group 7-9,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,443,0,0
1.63608E+12,566,Post HTTP Request,200,,POST Bill Group 13-13,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,566,0,0
1.63608E+12,577,Post HTTP Request,200,,POST Bill Group 13-12,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,577,0,0
1.63608E+12,442,Get HTTP Request,200,,GET Owner Group 1-10,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,442,0,0
1.63608E+12,446,Get HTTP Request,200,,GET Customer Group 5-3,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,446,0,0
1.63608E+12,446,Post HTTP Request,200,,POST Staff Group 4-5,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,446,0,0
1.63608E+12,445,Post HTTP Request,200,,POST Product Group 8-1,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,445,0,0
1.63608E+12,444,Post HTTP Request,200,,POST Customer Group 6-7,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,444,0,0
1.63608E+12,446,Post HTTP Request,200,,POST Customer Group 6-10,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,446,0,0
1.63608E+12,450,Post HTTP Request,200,,POST CustomerOrder Group 10-18,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,450,0,0
1.63608E+12,431,Get HTTP Request,200,,GET Customer Group 5-9,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,431,0,0
1.63608E+12,444,Post HTTP Request,200,,POST CustomerOrder Group 10-11,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,444,0,0
1.63608E+12,442,Get HTTP Request,200,,GET Staff Group 3-3,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,442,0,0
1.63608E+12,494,Get HTTP Request,200,,GET OrderItem Group 11-4,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,493,0,0
1.63608E+12,424,Post HTTP Request,200,,POST Customer Group 6-5,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,424,0,0
1.63608E+12,335,Get HTTP Request,200,,GET CustomerOrder Group 9-4,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,327,0,0
1.63608E+12,496,Get HTTP Request,200,,GET OrderItem Group 11-3,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,495,0,0
1.63608E+12,433,Post HTTP Request,200,,POST CustomerOrder Group 10-9,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,433,0,0
1.63608E+12,421,Post HTTP Request,200,,POST Product Group 8-11,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,421,0,0
1.63608E+12,417,Get HTTP Request,200,,GET Customer Group 5-15,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,417,0,0
1.63608E+12,425,Get HTTP Request,200,,GET Staff Group 3-12,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,425,0,0
1.63608E+12,423,Post HTTP Request,200,,POST Product Group 8-9,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,423,0,0
1.63608E+12,421,Post HTTP Request,200,,POST Staff Group 4-9,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,421,0,0
1.63608E+12,421,Post HTTP Request,200,,POST Product Group 8-10,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,421,0,0
1.63608E+12,494,Get HTTP Request,200,,GET OrderItem Group 11-12,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,494,0,0
1.63608E+12,421,Post HTTP Request,200,,POST Owner Group 2-10,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,421,0,0
1.63608E+12,423,Get HTTP Request,200,,GET Product Group 7-7,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,423,0,0
1.63608E+12,421,Get HTTP Request,200,,GET Staff Group 3-4,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,421,0,0
1.63608E+12,636,Get HTTP Request,200,,GET CustomerOrder Group 9-2,text,TRUE,,20696,147,20,260,https://ice-factory-api.herokuapp.com/customerOrder,629,0,0
1.63608E+12,425,Post HTTP Request,200,,POST Staff Group 4-2,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,425,0,0
1.63608E+12,422,Get HTTP Request,200,,GET Owner Group 1-18,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,422,0,0
1.63608E+12,1352,Post HTTP Request,200,,POST CustomerOrder Group 10-20,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,1352,0,784
1.63608E+12,424,Get HTTP Request,200,,GET Owner Group 1-1,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,424,0,0
1.63608E+12,274,Get HTTP Request,200,,GET Owner Group 1-19,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,274,0,0
1.63608E+12,272,Get HTTP Request,200,,GET Product Group 7-19,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,272,0,0
1.63608E+12,626,Get HTTP Request,200,,GET OrderItem Group 11-11,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,626,0,0
1.63608E+12,443,Get HTTP Request,200,,GET Staff Group 3-1,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,443,0,0
1.63608E+12,435,Post HTTP Request,200,,POST Owner Group 2-3,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,435,0,0
1.63608E+12,447,Post HTTP Request,200,,POST CustomerOrder Group 10-10,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,447,0,0
1.63608E+12,442,Post HTTP Request,200,,POST Customer Group 6-3,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,442,0,0
1.63608E+12,449,Get HTTP Request,200,,GET Product Group 7-15,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,449,0,0
1.63608E+12,466,Get HTTP Request,200,,GET Bill Group 12-4,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,466,0,0
1.63608E+12,493,Get HTTP Request,200,,GET OrderItem Group 11-13,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,493,0,0
1.63608E+12,451,Post HTTP Request,200,,POST Staff Group 4-18,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,451,0,0
1.63608E+12,449,Get HTTP Request,200,,GET Staff Group 3-10,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,449,0,0
1.63608E+12,456,Post HTTP Request,200,,POST CustomerOrder Group 10-3,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,456,0,0
1.63608E+12,444,Get HTTP Request,200,,GET Product Group 7-6,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,444,0,0
1.63608E+12,445,Get HTTP Request,200,,GET Product Group 7-18,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,445,0,0
1.63608E+12,486,Get HTTP Request,200,,GET OrderItem Group 11-17,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,486,0,0
1.63608E+12,495,Get HTTP Request,200,,GET OrderItem Group 11-16,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,493,0,0
1.63608E+12,448,Post HTTP Request,200,,POST Product Group 8-17,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,448,0,0
1.63608E+12,443,Post HTTP Request,200,,POST Staff Group 4-6,text,TRUE,,407,419,20,260,https://ice-factory-api.herokuapp.com/staff,443,0,0
1.63608E+12,448,Post HTTP Request,200,,POST Owner Group 2-18,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,448,0,0
1.63608E+12,446,Post HTTP Request,200,,POST Owner Group 2-11,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,446,0,0
1.63608E+12,314,Get HTTP Request,200,,GET Bill Group 12-15,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,314,0,0
1.63608E+12,441,Post HTTP Request,200,,POST Customer Group 6-2,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,441,0,0
1.63608E+12,449,Get HTTP Request,200,,GET Staff Group 3-18,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,449,0,0
1.63608E+12,482,Get HTTP Request,200,,GET OrderItem Group 11-14,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,482,0,0
1.63608E+12,458,Post HTTP Request,200,,POST CustomerOrder Group 10-6,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,458,0,0
1.63608E+12,481,Get HTTP Request,200,,GET OrderItem Group 11-9,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,481,0,0
1.63608E+12,612,Post HTTP Request,200,,POST Bill Group 13-1,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,612,0,0
1.63608E+12,447,Get HTTP Request,200,,GET Product Group 7-12,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,447,0,0
1.63608E+12,450,Post HTTP Request,200,,POST Bill Group 13-4,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,450,0,0
1.63608E+12,441,Post HTTP Request,200,,POST Customer Group 6-11,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,441,0,0
1.63608E+12,438,Get HTTP Request,200,,GET Customer Group 5-4,text,TRUE,,1506,142,20,260,https://ice-factory-api.herokuapp.com/customer,438,0,0
1.63608E+12,415,Post HTTP Request,200,,POST Product Group 8-8,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,415,0,0
1.63608E+12,437,Post HTTP Request,200,,POST Customer Group 6-1,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,437,0,0
1.63608E+12,443,Post HTTP Request,200,,POST Bill Group 13-2,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,443,0,0
1.63608E+12,423,Post HTTP Request,200,,POST Bill Group 13-10,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,423,0,0
1.63608E+12,452,Get HTTP Request,200,,GET Staff Group 3-9,text,TRUE,,876,139,20,260,https://ice-factory-api.herokuapp.com/staff,452,0,0
1.63608E+12,578,Get HTTP Request,200,,GET Product Group 7-14,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,578,0,0
1.63608E+12,412,Get HTTP Request,200,,GET Product Group 7-11,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,412,0,0
1.63608E+12,491,Get HTTP Request,200,,GET OrderItem Group 11-18,text,TRUE,,11522,143,20,260,https://ice-factory-api.herokuapp.com/orderItem,491,0,0
1.63608E+12,426,Post HTTP Request,200,,POST Product Group 8-18,text,TRUE,,252,265,20,260,https://ice-factory-api.herokuapp.com/product,426,0,0
1.63608E+12,300,Get HTTP Request,200,,GET Bill Group 12-9,text,TRUE,,8416,138,20,260,https://ice-factory-api.herokuapp.com/bill,300,0,0
1.63608E+12,416,Post HTTP Request,200,,POST Customer Group 6-4,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,416,0,0
1.63608E+12,421,Post HTTP Request,200,,POST Bill Group 13-18,text,TRUE,,743,753,20,260,https://ice-factory-api.herokuapp.com/bill,421,0,0
1.63608E+12,428,Post HTTP Request,200,,POST CustomerOrder Group 10-15,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,428,0,0
1.63608E+12,431,Get HTTP Request,200,,GET Product Group 7-10,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,431,0,0
1.63608E+12,420,Post HTTP Request,200,,POST Customer Group 6-15,text,TRUE,,325,340,20,260,https://ice-factory-api.herokuapp.com/customer,420,0,0
1.63608E+12,434,Get HTTP Request,200,,GET Owner Group 1-9,text,TRUE,,221,139,20,260,https://ice-factory-api.herokuapp.com/owner,434,0,0
1.63608E+12,837,Post HTTP Request,200,,POST Owner Group 2-6,text,TRUE,,219,230,20,260,https://ice-factory-api.herokuapp.com/owner,837,0,0
1.63608E+12,425,Post HTTP Request,200,,POST CustomerOrder Group 10-12,text,TRUE,,1145,1164,20,260,https://ice-factory-api.herokuapp.com/customerOrder,425,0,0
1.63608E+12,266,Get HTTP Request,200,,GET Product Group 7-8,text,TRUE,,651,141,20,260,https://ice-factory-api.herokuapp.com/product,266,0,0
1.63608E+12,431,Get HTTP Request,200,,GET Staff Group 3-11,text,TRUE,,876,139,20,259,https://ice-factory-api.herokuapp.com/staff,431,0,0
1.63608E+12,480,Get HTTP Request,200,,GET Bill Group 12-5,text,TRUE,,8416,138,20,259,https://ice-factory-api.herokuapp.com/bill,480,0,0
1.63608E+12,493,Get HTTP Request,200,,GET Bill Group 12-7,text,TRUE,,8416,138,20,259,https://ice-factory-api.herokuapp.com/bill,493,0,0
1.63608E+12,432,Get HTTP Request,200,,GET Staff Group 3-7,text,TRUE,,876,139,20,259,https://ice-factory-api.herokuapp.com/staff,432,0,0
1.63608E+12,377,Get HTTP Request,200,,GET Staff Group 3-19,text,TRUE,,876,139,20,259,https://ice-factory-api.herokuapp.com/staff,377,0,0
1.63608E+12,384,Post HTTP Request,200,,POST Owner Group 2-19,text,TRUE,,219,230,20,259,https://ice-factory-api.herokuapp.com/owner,384,0,0
1.63608E+12,396,Get HTTP Request,200,,GET Customer Group 5-2,text,TRUE,,1506,142,20,259,https://ice-factory-api.herokuapp.com/customer,396,0,0
1.63608E+12,491,Get HTTP Request,200,,GET Bill Group 12-2,text,TRUE,,8416,138,20,259,https://ice-factory-api.herokuapp.com/bill,491,0,0
1.63608E+12,413,Post HTTP Request,200,,POST Bill Group 13-9,text,TRUE,,743,753,20,259,https://ice-factory-api.herokuapp.com/bill,413,0,0
1.63608E+12,299,Post HTTP Request,200,,POST Bill Group 13-16,text,TRUE,,743,753,20,259,https://ice-factory-api.herokuapp.com/bill,299,0,0
1.63608E+12,283,Post HTTP Request,200,,POST Staff Group 4-7,text,TRUE,,407,419,20,259,https://ice-factory-api.herokuapp.com/staff,283,0,0
1.63608E+12,271,Get HTTP Request,200,,GET Product Group 7-20,text,TRUE,,651,141,19,258,https://ice-factory-api.herokuapp.com/product,271,0,0
1.63608E+12,497,Get HTTP Request,200,,GET Bill Group 12-18,text,TRUE,,8416,138,20,258,https://ice-factory-api.herokuapp.com/bill,497,0,0
1.63608E+12,1533,Get HTTP Request,200,,GET CustomerOrder Group 9-20,text,TRUE,,20696,147,20,258,https://ice-factory-api.herokuapp.com/customerOrder,1274,0,786
1.63608E+12,545,Get HTTP Request,200,,GET CustomerOrder Group 9-9,text,TRUE,,20696,147,20,258,https://ice-factory-api.herokuapp.com/customerOrder,494,0,0
1.63608E+12,520,Get HTTP Request,200,,GET Bill Group 12-3,text,TRUE,,8416,138,20,258,https://ice-factory-api.herokuapp.com/bill,520,0,0
1.63608E+12,515,Get HTTP Request,200,,GET Bill Group 12-17,text,TRUE,,8416,138,20,258,https://ice-factory-api.herokuapp.com/bill,515,0,0
1.63608E+12,459,Post HTTP Request,200,,POST Staff Group 4-11,text,TRUE,,407,419,19,258,https://ice-factory-api.herokuapp.com/staff,459,0,0
1.63608E+12,548,Get HTTP Request,200,,GET CustomerOrder Group 9-1,text,TRUE,,20696,147,20,258,https://ice-factory-api.herokuapp.com/customerOrder,542,0,0
1.63608E+12,460,Post HTTP Request,200,,POST CustomerOrder Group 10-7,text,TRUE,,1145,1164,20,258,https://ice-factory-api.herokuapp.com/customerOrder,460,0,0
1.63608E+12,462,Post HTTP Request,200,,POST Staff Group 4-12,text,TRUE,,407,419,19,258,https://ice-factory-api.herokuapp.com/staff,462,0,0
1.63608E+12,558,Get HTTP Request,200,,GET CustomerOrder Group 9-6,text,TRUE,,20696,147,20,258,https://ice-factory-api.herokuapp.com/customerOrder,544,0,0
1.63608E+12,466,Post HTTP Request,200,,POST Staff Group 4-19,text,TRUE,,407,419,19,258,https://ice-factory-api.herokuapp.com/staff,466,0,0
1.63608E+12,483,Get HTTP Request,200,,GET OrderItem Group 11-5,text,TRUE,,11522,143,20,258,https://ice-factory-api.herokuapp.com/orderItem,483,0,0
1.63608E+12,465,Get HTTP Request,200,,GET Staff Group 3-6,text,TRUE,,876,139,20,258,https://ice-factory-api.herokuapp.com/staff,465,0,0
1.63608E+12,473,Get HTTP Request,200,,GET Owner Group 1-13,text,TRUE,,221,139,20,257,https://ice-factory-api.herokuapp.com/owner,473,0,0
1.63608E+12,504,Get HTTP Request,200,,GET CustomerOrder Group 9-8,text,TRUE,,20696,147,20,257,https://ice-factory-api.herokuapp.com/customerOrder,493,0,0
1.63608E+12,465,Post HTTP Request,200,,POST Product Group 8-4,text,TRUE,,252,265,20,257,https://ice-factory-api.herokuapp.com/product,465,0,0
1.63608E+12,468,Post HTTP Request,200,,POST Customer Group 6-19,text,TRUE,,325,340,20,256,https://ice-factory-api.herokuapp.com/customer,468,0,0
1.63608E+12,466,Get HTTP Request,200,,GET Owner Group 1-12,text,TRUE,,221,139,20,256,https://ice-factory-api.herokuapp.com/owner,466,0,0
1.63608E+12,472,Get HTTP Request,200,,GET Owner Group 1-5,text,TRUE,,221,139,20,256,https://ice-factory-api.herokuapp.com/owner,472,0,0
1.63608E+12,474,Get HTTP Request,200,,GET Customer Group 5-19,text,TRUE,,1506,142,20,256,https://ice-factory-api.herokuapp.com/customer,474,0,0
1.63608E+12,495,Get HTTP Request,200,,GET Bill Group 12-6,text,TRUE,,8416,138,20,255,https://ice-factory-api.herokuapp.com/bill,495,0,0
1.63608E+12,473,Post HTTP Request,200,,POST Owner Group 2-12,text,TRUE,,219,230,20,255,https://ice-factory-api.herokuapp.com/owner,473,0,0
1.63608E+12,473,Post HTTP Request,200,,POST Product Group 8-19,text,TRUE,,252,265,19,255,https://ice-factory-api.herokuapp.com/product,473,0,0
1.63608E+12,457,Post HTTP Request,200,,POST Product Group 8-7,text,TRUE,,252,265,19,255,https://ice-factory-api.herokuapp.com/product,457,0,0
1.63608E+12,468,Post HTTP Request,200,,POST Bill Group 13-19,text,TRUE,,743,753,20,255,https://ice-factory-api.herokuapp.com/bill,468,0,0
1.63608E+12,458,Get HTTP Request,200,,GET Product Group 7-5,text,TRUE,,651,141,19,254,https://ice-factory-api.herokuapp.com/product,458,0,0
1.63608E+12,464,Post HTTP Request,200,,POST Bill Group 13-11,text,TRUE,,743,753,20,253,https://ice-factory-api.herokuapp.com/bill,464,0,0
1.63608E+12,307,Get HTTP Request,200,,GET Bill Group 12-12,text,TRUE,,8416,138,20,253,https://ice-factory-api.herokuapp.com/bill,307,0,0
1.63608E+12,464,Post HTTP Request,200,,POST Bill Group 13-5,text,TRUE,,743,753,20,253,https://ice-factory-api.herokuapp.com/bill,464,0,0
1.63608E+12,506,Get HTTP Request,200,,GET OrderItem Group 11-7,text,TRUE,,11522,143,20,253,https://ice-factory-api.herokuapp.com/orderItem,506,0,0
1.63608E+12,443,Post HTTP Request,200,,POST Customer Group 6-9,text,TRUE,,325,340,20,253,https://ice-factory-api.herokuapp.com/customer,443,0,0
1.63608E+12,470,Post HTTP Request,200,,POST CustomerOrder Group 10-8,text,TRUE,,1145,1164,20,252,https://ice-factory-api.herokuapp.com/customerOrder,470,0,0
1.63608E+12,269,Post HTTP Request,200,,POST Customer Group 6-7,text,TRUE,,325,340,19,252,https://ice-factory-api.herokuapp.com/customer,269,0,0
